353,"khj","2018-10-24",13,93,99,"M"
354,"khj","2018-10-24",13,51,52,"M"
355,"khj","2018-10-24",13,99,79,"M"
356,"khj","2018-10-24",13,51,50,"M"
357,"khj","2018-10-24",13,103,100,"M"
358,"khj","2018-10-24",13,56,94,"M"
359,"khj","2018-10-24",13,111,108,"M"
360,"khj","2018-10-24",13,78,69,"M"
361,"khj","2018-10-24",13,100,125,"M"
362,"khj","2018-10-24",13,56,54,"M"
363,"khj","2018-10-24",13,98,88,"M"
364,"khj","2018-10-24",13,67,76,"M"
365,"khj","2018-10-24",13,119,125,"M"
366,"khj","2018-10-24",13,97,80,"M"
367,"khj","2018-10-24",13,98,88,"M"
368,"khj","2018-10-24",13,46,50,"M"
369,"khj","2018-10-24",13,114,123,"M"
370,"khj","2018-10-24",13,54,89,"M"
371,"khj","2018-10-24",13,121,113,"M"
372,"khj","2018-10-24",13,53,31,"M"
373,"khj","2018-10-24",13,117,117,"M"
374,"khj","2018-10-24",13,93,88,"M"
375,"khj","2018-10-24",13,121,91,"M"
376,"khj","2018-10-24",13,45,26,"M"
377,"khj","2018-10-24",13,115,125,"M"
378,"khj","2018-10-24",13,68,69,"M"
379,"khj","2018-10-24",13,61,49,"M"
380,"khj","2018-10-24",13,116,131,"M"
381,"khj","2018-10-24",13,64,63,"M"
382,"khj","2018-10-24",14,113,115,"M"
383,"khj","2018-10-24",14,98,66,"M"
384,"khj","2018-10-24",14,109,122,"M"
385,"khj","2018-10-24",14,100,105,"M"
386,"khj","2018-10-24",14,112,138,"M"
387,"khj","2018-10-24",14,104,71,"M"
388,"khj","2018-10-24",14,113,109,"M"
389,"khj","2018-10-24",14,65,83,"M"
390,"khj","2018-10-24",14,106,97,"M"
391,"khj","2018-10-24",14,94,96,"M"
392,"khj","2018-10-24",14,109,105,"M"
393,"khj","2018-10-24",14,80,91,"M"
394,"khj","2018-10-24",14,103,105,"M"
395,"khj","2018-10-24",14,74,54,"M"
396,"khj","2018-10-24",14,120,117,"M"
397,"khj","2018-10-24",14,60,57,"M"
398,"khj","2018-10-24",14,118,108,"M"
399,"khj","2018-10-24",14,82,79,"M"
400,"khj","2018-10-24",14,105,108,"M"
401,"khj","2018-10-24",14,97,119,"M"
402,"khj","2018-10-24",14,106,107,"M"
403,"khj","2018-10-24",14,100,83,"M"
404,"khj","2018-10-24",14,111,96,"M"
405,"khj","2018-10-24",14,82,67,"M"
406,"khj","2018-10-24",14,96,112,"M"
407,"khj","2018-10-24",14,93,83,"M"
408,"khj","2018-10-24",14,108,111,"M"
409,"khj","2018-10-24",14,72,32,"M"
410,"khj","2018-10-24",14,104,117,"M"
411,"khj","2018-10-24",15,100,98,"M"
412,"khj","2018-10-24",15,45,151,"M"
413,"khj","2018-10-24",15,80,89,"M"
414,"khj","2018-10-24",15,46,38,"M"
415,"khj","2018-10-24",15,111,109,"M"
416,"khj","2018-10-24",15,50,48,"M"
417,"khj","2018-10-24",15,102,108,"M"
418,"khj","2018-10-24",15,98,130,"M"
419,"khj","2018-10-24",15,88,67,"M"
420,"khj","2018-10-24",15,92,53,"M"
421,"khj","2018-10-24",15,111,100,"M"
422,"khj","2018-10-24",15,49,51,"M"
423,"khj","2018-10-24",15,90,24,"M"
424,"khj","2018-10-24",15,53,36,"M"
425,"khj","2018-10-24",15,92,94,"M"
426,"khj","2018-10-24",15,81,78,"M"
427,"khj","2018-10-24",15,89,53,"M"
428,"khj","2018-10-24",15,81,88,"M"
429,"khj","2018-10-24",15,100,53,"M"
430,"khj","2018-10-24",15,89,78,"M"
431,"khj","2018-10-24",15,84,80,"M"
432,"khj","2018-10-24",15,90,105,"M"
433,"khj","2018-10-24",15,59,61,"M"
434,"khj","2018-10-24",15,96,90,"M"
435,"khj","2018-10-24",15,98,94,"M"
436,"khj","2018-10-24",16,107,104,"M"
437,"khj","2018-10-24",16,59,96,"M"
438,"khj","2018-10-24",16,93,89,"M"
439,"khj","2018-10-24",16,97,100,"M"
440,"khj","2018-10-24",16,87,87,"M"
441,"khj","2018-10-24",16,114,108,"M"
442,"khj","2018-10-24",16,62,74,"M"
443,"khj","2018-10-24",16,91,87,"M"
444,"khj","2018-10-24",16,73,109,"M"
445,"khj","2018-10-24",16,97,54,"M"
446,"khj","2018-10-24",16,95,120,"M"
447,"khj","2018-10-24",16,83,76,"M"
448,"khj","2018-10-24",16,94,93,"M"
449,"khj","2018-10-24",16,58,56,"M"
450,"khj","2018-10-24",16,98,100,"M"
451,"khj","2018-10-24",16,91,85,"M"
452,"khj","2018-10-24",16,102,86,"M"
453,"khj","2018-10-24",16,96,81,"M"
454,"khj","2018-10-24",16,83,76,"M"
455,"khj","2018-10-24",16,98,89,"M"
456,"khj","2018-10-24",16,87,93,"M"
457,"khj","2018-10-24",16,95,97,"M"
458,"khj","2018-10-24",16,55,65,"M"
459,"khj","2018-10-24",16,109,134,"M"
460,"khj","2018-10-24",16,89,108,"M"
461,"khj","2018-10-24",16,102,52,"M"
462,"khj","2018-10-24",16,72,106,"M"
463,"khj","2018-10-24",16,93,86,"M"
464,"khj","2018-10-24",16,87,166,"M"
465,"khj","2018-10-24",16,124,126,"M"
466,"khj","2018-10-24",16,50,77,"M"
467,"khj","2018-10-24",16,93,101,"M"
468,"khj","2018-10-24",16,102,158,"M"
469,"khj","2018-10-24",16,84,69,"M"
470,"khj","2018-10-24",16,86,94,"M"
471,"khj","2018-10-24",16,103,90,"M"
472,"khj","2018-10-24",16,90,90,"M"
473,"khj","2018-10-24",16,117,124,"M"
474,"khj","2018-10-24",16,98,58,"M"
475,"khj","2018-10-24",16,117,93,"M"
476,"khj","2018-10-24",16,71,51,"M"
477,"khj","2018-10-24",17,89,124,"M"
478,"khj","2018-10-24",17,56,55,"M"
479,"khj","2018-10-24",17,83,109,"M"
480,"khj","2018-10-24",17,80,88,"M"
481,"khj","2018-10-24",17,93,80,"M"
482,"khj","2018-10-24",17,80,110,"M"
483,"khj","2018-10-24",17,91,61,"M"
484,"khj","2018-10-24",17,83,88,"M"
485,"khj","2018-10-24",17,54,62,"M"
486,"khj","2018-10-24",17,88,90,"M"
487,"khj","2018-10-24",17,49,61,"M"
488,"khj","2018-10-24",17,95,89,"M"
489,"khj","2018-10-24",17,80,44,"M"
490,"khj","2018-10-24",17,90,92,"M"
491,"khj","2018-10-24",17,61,56,"M"
492,"khj","2018-10-24",17,105,112,"M"
493,"khj","2018-10-24",17,58,49,"M"
494,"khj","2018-10-24",17,90,86,"M"
495,"khj","2018-10-24",17,89,133,"M"
496,"khj","2018-10-24",17,56,65,"M"
497,"khj","2018-10-24",17,93,65,"M"
498,"khj","2018-10-24",17,76,46,"M"
499,"khj","2018-10-24",17,105,81,"M"
500,"khj","2018-10-24",17,54,64,"M"
501,"khj","2018-10-24",17,101,89,"M"
502,"khj","2018-10-24",17,90,100,"M"
503,"khj","2018-10-24",18,100,78,"M"
504,"khj","2018-10-24",18,92,88,"M"
505,"khj","2018-10-24",18,83,87,"M"
506,"khj","2018-10-24",18,104,103,"M"
507,"khj","2018-10-24",18,90,61,"M"
508,"khj","2018-10-24",18,97,132,"M"
509,"khj","2018-10-24",18,84,65,"M"
510,"khj","2018-10-24",18,94,115,"M"
511,"khj","2018-10-24",18,87,43,"M"
512,"khj","2018-10-24",18,82,64,"M"
513,"khj","2018-10-24",18,97,103,"M"
514,"khj","2018-10-24",18,85,104,"M"
515,"khj","2018-10-24",18,117,103,"M"
516,"khj","2018-10-24",18,86,85,"M"
517,"khj","2018-10-24",18,86,95,"M"
518,"khj","2018-10-24",18,98,75,"M"
519,"khj","2018-10-24",18,50,36,"M"
520,"khj","2018-10-24",18,86,95,"M"
521,"khj","2018-10-24",18,56,64,"M"
522,"khj","2018-10-24",18,120,116,"M"
523,"khj","2018-10-24",18,53,81,"M"
